acc_ref,veh_ref,veh_type,tow_art,manoeuvres,veh_movecp,jloc_veh_toi,skidding,objon_cway,veh_lv_cway,objoff_cway,veh_suffix,point_impact,otherveh_ref,part_damage,no_axles,sex_driver,age_driver,breath_test,max_gross,hit_run,dtp_proj,pol_la_pro,veh_loc_toa_road,veh_loc_toa_r
686210,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,22,Not requested,,Other,,,unset,On main carriageway - not in restricted la
686210,2,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,52,Negative,,Other,,,unset,On main carriageway - not in restricted la
686410,1,Car,No tow/articulation,Going ahead other,15,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Female,26,Not requested,,Other,,,unset,On main carriageway - not in restricted la
686410,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,73,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,48,Negative,,Other,,,unset,On main carriageway - not in restricted la
687610,1,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,37,Not requested,,Other,,,unset,On main carriageway - not in restricted la
687610,2,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,23,Not requested,,Other,,,unset,On main carriageway - not in restricted la
688910,1,Taxi,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,45,Negative,,Other,,,unset,On main carriageway - not in restricted la
688910,2,Car,No tow/articulation,Going ahead other,73,Did not impact,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Male,38,Not requested,,Other,,,unset,On main carriageway - not in restricted la
689610,1,Bus or coach (17 or more passenger seats),No tow/articulation,Turning right,53,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,98,Not requested,,Other,,,unset,On main carriageway - not in restricted la
691510,1,Goods vehicle 7.5 tonnes mgw and over,Articulated vehicle,Changing lane to left,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,66,Negative,,Other,,,unset,On main carriageway - not in restricted la
691510,2,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),Skidding,None,Left carriageway offside onto central reservation,Central crash barrier,,Offside,1,,0,Male,51,Negative,,Other,,,unset,On main carriageway - not in restricted la
691510,3,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),Skidding,None,Did not _leave carriageway,None,,Front,2,,0,Male,41,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
693810,1,Motor cycle over 125cc,No tow/articulation,Starting,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
693910,1,Car,No tow/articulation,Reversing,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Female,38,Not requested,,Other,,,unset,On main carriageway - not in restricted la
693910,2,Car,No tow/articulation,Waiting to go ahead but held up,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,31,Not requested,,Other,,,unset,On main carriageway - not in restricted la
694710,1,Car,No tow/articulation,Turning left,13,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,30,Negative,,Other,,,unset,On main carriageway - not in restricted la
694710,2,Car,No tow/articulation,U turn,55,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Female,38,Negative,,Other,,,unset,On main carriageway - not in restricted la
695110,1,Car,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,64,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
695110,2,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,33,Not requested,,Other,,,unset,On main carriageway - not in restricted la
695710,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,Parked vehicle - unlit,Did not _leave carriageway,None,,Front,2,,0,Male,57,Negative,,Other,,,unset,On main carriageway - not in restricted la
695710,2,Car,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,Parked vehicle - unlit,Did not _leave carriageway,None,,Back,3,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
695710,3,Car,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,Parked vehicle - unlit,Did not _leave carriageway,None,,Back,2,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
695710,4,Car,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,Parked vehicle - unlit,Did not _leave carriageway,None,,Back,3,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
695710,5,Car,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,Parked vehicle - unlit,Did not _leave carriageway,None,,Back,4,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
696910,1,Car,No tow/articulation,Going ahead other,84,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,41,Negative,,Other,,,unset,On main carriageway - not in restricted la
696910,2,Car,No tow/articulation,Waiting to go ahead but held up,84,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,51,Negative,,Other,,,unset,On main carriageway - not in restricted la
697110,1,Car,No tow/articulation,Going ahead left hand bend,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Left carriageway nearside,Other permanent objects,,Front,0,,0,Female,19,Positive,,Other,,,unset,On main carriageway - not in restricted la
698810,1,Bus or coach (17 or more passenger seats),No tow/articulation,Starting,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,36,Not requested,,Other,,,unset,Bus lane
699510,1,Pedal cycle,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,9,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
699510,2,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,37,Not requested,,Other,,,unset,On main carriageway - not in restricted la
699810,1,Motor cycle 125cc and under,No tow/articulation,Overtaking moving vehice on its offside,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,41,Negative,,Other,,,unset,On main carriageway - not in restricted la
699810,2,Car,No tow/articulation,Turning right,17,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Female,42,Negative,,Other,,,unset,On main carriageway - not in restricted la
701110,1,Taxi,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,59,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
702110,1,Taxi,No tow/articulation,U turn,33,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,53,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
702110,2,Pedal cycle,No tow/articulation,Going ahead other,73,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,68,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
702410,1,Taxi,No tow/articulation,Going ahead other,73,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,37,Negative,,Other,,,unset,Bus lane
702910,1,Car,No tow/articulation,Parked,0,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,34,Not requested,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
702910,2,Pedal cycle,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,72,Not requested,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
705910,1,Minibus (8 - 16 Passenger Seats),No tow/articulation,Turning right,31,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,17,Not requested,,Other,,,unset,On main carriageway - not in restricted la
706110,1,Car,No tow/articulation,Going ahead right hand bend,51,Not at junction (or within 20 metres),No skidding or jackknifing,Parked vehicle - unlit,Did not _leave carriageway,None,,Front,2,,0,Male,29,Positive,,Other,,,unset,On main carriageway - not in restricted la
706110,2,Car,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,Parked vehicle - unlit,Left carriageway nearside,Other permanent objects,,Front,3,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
706110,3,Car,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,None,Left carriageway nearside,Other permanent objects,,Front,2,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
706810,1,Bus or coach (17 or more passenger seats),No tow/articulation,Starting,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,55,Not requested,,Other,,,unset,On main carriageway - not in restricted la
706910,1,Bus or coach (17 or more passenger seats),No tow/articulation,Starting,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Female,46,Not requested,,Other,,,unset,On main carriageway - not in restricted la
707310,1,Bus or coach (17 or more passenger seats),No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,42,Not requested,,Other,,,unset,On main carriageway - not in restricted la
707610,1,Taxi,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,45,Not requested,,Other,,,unset,On main carriageway - not in restricted la
709010,1,Other motor vehicle,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,46,Negative,,Other,,,unset,On main carriageway - not in restricted la
709010,2,Car,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Male,28,Negative,,Other,,,unset,On main carriageway - not in restricted la
709010,3,Car,No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,28,Negative,,Other,,,unset,On main carriageway - not in restricted la
709010,4,Car,No tow/articulation,Stopping,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,3,,0,Male,35,Negative,,Other,,,unset,On main carriageway - not in restricted la
709310,1,Car,No tow/articulation,Going ahead other,15,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,54,Negative,,Other,,,unset,Cycle lane (On main carriageway)
709310,2,Pedal cycle,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,30,Not requested,,Other,,,unset,Cycle lane (On main carriageway)
709510,1,Other motor vehicle,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
709510,2,Bus or coach (17 or more passenger seats),No tow/articulation,Starting,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,48,Not requested,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
709610,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Starting,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,34,Negative,,Other,,,unset,On main carriageway - not in restricted la
709610,2,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Female,32,Negative,,Other,,,unset,On main carriageway - not in restricted la
710510,1,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,21,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
711710,1,Car,No tow/articulation,Turning right,17,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,49,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
711710,2,Pedal cycle,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,38,Not requested,,Other,,,unset,On main carriageway - not in restricted la
712710,1,Pedal cycle,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,20,Not requested,,Other,,,unset,On main carriageway - not in restricted la
712910,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,47,Not requested,,Other,,,unset,On main carriageway - not in restricted la
714210,1,Minibus (8 - 16 Passenger Seats),No tow/articulation,Turning right,75,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,47,Not requested,,Other,,,unset,On main carriageway - not in restricted la
714210,2,Pedal cycle,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,39,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
715010,1,Goods vehicle 7.5 tonnes mgw and over,No tow/articulation,Going ahead other,48,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,41,Not requested,,Other,,,unset,On main carriageway - not in restricted la
715010,2,Car,No tow/articulation,Overtaking stationary vehice on its offside,48,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,61,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
715010,3,Car,No tow/articulation,Turning left,46,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,23,Not requested,,Other,,,unset,On main carriageway - not in restricted la
715010,4,Pedal cycle,No tow/articulation,Stopping,48,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Female,74,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
716010,1,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
716210,1,Bus or coach (17 or more passenger seats),No tow/articulation,Starting,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,42,Not requested,,Other,,,unset,On main carriageway - not in restricted la
716910,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Overtaking stationary vehice on its offside,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,20,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
716910,2,Taxi,No tow/articulation,Waiting to go ahead but held up,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,43,Not requested,,Other,,,unset,On main carriageway - not in restricted la
717310,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,U turn,55,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
717310,2,Pedal cycle,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Male,21,Negative,,Other,,,unset,On main carriageway - not in restricted la
718010,1,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,51,Negative,,Other,,,unset,On main carriageway - not in restricted la
718010,2,Car,No tow/articulation,U turn,55,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Female,64,Negative,,Other,,,unset,On main carriageway - not in restricted la
718110,1,Motor cycle over 125cc,No tow/articulation,Overtaking on nearside,15,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,0,,0,Male,31,Not requested,,Other,,,unset,On main carriageway - not in restricted la
721610,1,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,Parked vehicle - unlit,Did not _leave carriageway,None,,Front,2,,0,Female,84,Negative,,Other,,,unset,On main carriageway - not in restricted la
721610,2,Car,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
722910,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Changing lane to left,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,29,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
722910,2,Pedal cycle,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),Overturned,None,Did not _leave carriageway,None,,Front,1,,0,Male,27,Not requested,,Other,,,unset,On main carriageway - not in restricted la
723010,1,Pedal cycle,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,13,Not applicable,,Other,,,unset,On main carriageway - not in restricted la
723010,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,28,Negative,,Other,,,unset,On main carriageway - not in restricted la
723110,1,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,21,Negative,,Other,,,unset,On main carriageway - not in restricted la
723910,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,29,Negative,,Other,,,unset,On main carriageway - not in restricted la
723910,2,Car,No tow/articulation,Waiting to turn right,31,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,40,Negative,,Other,,,unset,On main carriageway - not in restricted la
724210,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,64,Negative,,Other,,,unset,On main carriageway - not in restricted la
724210,2,Pedal cycle,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,42,Negative,,Other,,,unset,On main carriageway - not in restricted la
724510,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,53,Negative,,Other,,,unset,Bus lane
724610,1,Car,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,21,Negative,,Other,,,unset,On main carriageway - not in restricted la
724810,1,Car,No tow/articulation,Overtaking stationary vehice on its offside,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
725910,1,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,52,Negative,,Other,,,unset,On main carriageway - not in restricted la
725910,2,Pedal cycle,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,52,Negative,,Other,,,unset,On main carriageway - not in restricted la
726710,1,Car,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,56,Not requested,,Other,,,unset,On main carriageway - not in restricted la
726710,2,Car,No tow/articulation,Stopping,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,40,Negative,,Other,,,unset,On main carriageway - not in restricted la
727610,1,Taxi,No tow/articulation,Turning right,31,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,64,Negative,,Other,,,unset,On main carriageway - not in restricted la
728510,1,Car,No tow/articulation,Going ahead other,63,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,30,Negative,,Other,,,unset,On main carriageway - not in restricted la
728510,2,Car,No tow/articulation,Going ahead other,63,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,39,Negative,,Other,,,unset,On main carriageway - not in restricted la
729510,1,Car,No tow/articulation,Going ahead other,73,Did not impact,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Female,83,Not requested,,Other,,,unset,On main carriageway - not in restricted la
729510,2,Motor cycle 125cc and under,No tow/articulation,Going ahead other,15,Vehicle cleared junction/vehicle parked,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,19,Not requested,,Other,,,unset,On main carriageway - not in restricted la
730710,1,Car,No tow/articulation,U turn,33,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,72,Negative,,Other,,,unset,On main carriageway - not in restricted la
730710,2,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,51,Negative,,Other,,,unset,On main carriageway - not in restricted la
730810,1,Taxi,No tow/articulation,Overtaking on nearside,37,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Not traced,-9,Not requested,,Hit and Run,,,unset,On main carriageway - not in restricted la
730810,2,Pedal cycle,No tow/articulation,Going ahead other,37,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,33,Not requested,,Other,,,unset,On main carriageway - not in restricted la
731410,1,Car,No tow/articulation,Going ahead other,73,Vehicle cleared junction/vehicle parked,Skidding,None,Left carriageway nearside,Other permanent objects,,Front,0,,0,Male,64,Negative,,Other,,,unset,On main carriageway - not in restricted la
731510,1,Car,No tow/articulation,Stopping,37,Vehicle in miidle of junction,Skidding,None,Did not _leave carriageway,None,,Front,2,,0,Male,31,Negative,,Other,,,unset,On main carriageway - not in restricted la
731510,2,Car,No tow/articulation,Waiting to go ahead but held up,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,30,Not requested,,Other,,,unset,On main carriageway - not in restricted la
731810,1,Pedal cycle,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,19,Negative,,Other,,,unset,On main carriageway - not in restricted la
731810,2,Bus or coach (17 or more passenger seats),No tow/articulation,Turning left,57,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Male,43,Negative,,Other,,,unset,On main carriageway - not in restricted la
732210,1,Car,No tow/articulation,Turning right,17,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,34,Negative,,Other,,,unset,On main carriageway - not in restricted la
732210,2,Pedal cycle,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,30,Not requested,,Other,,,unset,On main carriageway - not in restricted la
732810,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,44,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
732810,2,Pedal cycle,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,37,Not requested,,Other,,,unset,On main carriageway - not in restricted la
734410,1,Car,No tow/articulation,Turning right,53,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Not traced,-9,Driver not contacted at time of accident,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
734410,2,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,58,Not requested,,Other,,,unset,On main carriageway - not in restricted la
735010,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,0,,0,Male,36,Not requested,,Other,,,unset,On main carriageway - not in restricted la
735510,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Turning left,57,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,42,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
735510,2,Pedal cycle,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Female,20,Not requested,,Other,,,unset,On main carriageway - not in restricted la
735710,1,Car,No tow/articulation,Overtaking moving vehice on its offside,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,43,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
735710,2,Goods vehicle 7.5 tonnes mgw and over,Articulated vehicle,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,63,Negative,,Other,,,unset,On main carriageway - not in restricted la
736610,1,Motor cycle over 125cc,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),Skidding,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,49,Not requested,,Other,,,unset,On main carriageway - not in restricted la
736610,2,Car,No tow/articulation,Stopping,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,38,Not requested,,Other,,,unset,On main carriageway - not in restricted la
