acc_ref,veh_ref,veh_type,tow_art,manoeuvres,veh_movecp,jloc_veh_toi,skidding,objon_cway,veh_lv_cway,objoff_cway,veh_suffix,point_impact,otherveh_ref,part_damage,no_axles,sex_driver,age_driver,breath_test,max_gross,hit_run,dtp_proj,pol_la_pro,veh_loc_toa_road,veh_loc_toa_r
43612,1,Pedal cycle,No tow/articulation,Going ahead left hand bend,61,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,23,Not applicable,,Other,,,unset,Footway (pavement)
43912,1,Car,No tow/articulation,Starting,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,39,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
44912,1,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),Skidding,None,Left carriageway nearside,None,,Front,2,,0,Male,25,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
44912,2,Pedal cycle,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,31,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
45012,1,Car,No tow/articulation,Turning right,31,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Female,42,Negative,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
45012,2,Bus or coach (17 or more passenger seats),No tow/articulation,Starting,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,58,Negative,,"Non-stop vehicle, not hit",,,unset,Bus lane
45212,1,Goods vehicle 7.5 tonnes mgw and over,No tow/articulation,Reversing,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,0,,0,Male,44,Negative,,Other,,,unset,On main carriageway - not in restricted la
46212,1,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,-9,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
46212,2,Pedal cycle,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,19,Not requested,,Other,,,unset,On main carriageway - not in restricted la
47212,1,Car,No tow/articulation,Stopping,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Female,80,Not requested,,Other,,,unset,On main carriageway - not in restricted la
48012,1,Car,No tow/articulation,Turning right,17,unset,No skidding or jackknifing,None,Left carriageway nearside,None,,Front,2,,0,Female,29,Negative,,Other,,,unset,On main carriageway - not in restricted la
48012,2,Car,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,24,Negative,,Other,,,unset,On main carriageway - not in restricted la
48112,1,Pedal cycle,No tow/articulation,Overtaking moving vehice on its offside,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,44,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
48112,2,Car,No tow/articulation,Turning right,17,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,22,Not requested,,Other,,,unset,On main carriageway - not in restricted la
48812,1,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,57,Not requested,,Other,,,unset,On main carriageway - not in restricted la
48812,2,Pedal cycle,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,36,Not requested,,Other,,,unset,On main carriageway - not in restricted la
51212,1,Car,No tow/articulation,Stopping,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Female,45,Negative,,Other,,,unset,On main carriageway - not in restricted la
51412,1,Motor cycle 125cc and under,No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,24,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
52512,1,Car,No tow/articulation,Starting,15,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,61,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
52512,2,Pedal cycle,No tow/articulation,Starting,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,54,Not requested,,Other,,,unset,On main carriageway - not in restricted la
53012,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),Skidding,None,Left carriageway nearside,Telegraph pole/Electricity pole,,Offside,0,,0,Female,40,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
54112,1,Car,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,60,Negative,,Other,,,unset,On main carriageway - not in restricted la
54112,2,Pedal cycle,No tow/articulation,Going ahead other,37,unset,Overturned,None,Did not _leave carriageway,None,,Nearside,1,,0,Female,34,Negative,,Other,,,unset,On main carriageway - not in restricted la
54912,1,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,0,,0,Female,32,Not requested,,Other,,,unset,On main carriageway - not in restricted la
56512,1,Car,No tow/articulation,Overtaking stationary vehice on its offside,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,60,Negative,,Other,,,unset,On main carriageway - not in restricted la
57212,1,Car,No tow/articulation,Starting,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,0,,0,Male,-9,Negative,,Other,,,unset,On main carriageway - not in restricted la
58312,1,Car,No tow/articulation,U turn,11,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,39,Negative,,Other,,,unset,On main carriageway - not in restricted la
58312,2,Car,No tow/articulation,Going ahead left hand bend,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,21,Negative,,Other,,,unset,On main carriageway - not in restricted la
58512,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,62,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,57,Negative,,Other,,,unset,On main carriageway - not in restricted la
58812,1,Car,No tow/articulation,Going ahead left hand bend,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,40,Negative,,Other,,,unset,On main carriageway - not in restricted la
58812,2,Car,No tow/articulation,Stopping,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,27,Negative,,Other,,,unset,On main carriageway - not in restricted la
60812,1,Car,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,22,Not requested,,Other,,,unset,On main carriageway - not in restricted la
60812,2,Car,No tow/articulation,Waiting to turn right,75,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,32,Not requested,,Other,,,unset,On main carriageway - not in restricted la
62512,1,Car,No tow/articulation,Starting,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Not traced,-9,Driver not contacted at time of accident,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
62512,2,Bus or coach (17 or more passenger seats),No tow/articulation,Stopping,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,-9,Driver not contacted at time of accident,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
64312,1,Car,No tow/articulation,Going ahead other,51,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,47,Not requested,,Other,,,unset,On main carriageway - not in restricted la
64312,2,Car,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Female,50,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
64412,1,Car,No tow/articulation,Stopping,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,20,Not requested,,Other,,,unset,On main carriageway - not in restricted la
64412,2,Car,No tow/articulation,Stopping,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,42,Not requested,,Other,,,unset,On main carriageway - not in restricted la
64412,3,Car,No tow/articulation,Stopping,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,72,Not requested,,Other,,,unset,On main carriageway - not in restricted la
64812,1,Car,No tow/articulation,Going ahead other,73,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,88,Negative,,Other,,,unset,On main carriageway - not in restricted la
65812,1,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,35,Negative,,Other,,,unset,On main carriageway - not in restricted la
67612,1,Car,No tow/articulation,Waiting to go ahead but held up,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,78,Negative,,Other,,,unset,On main carriageway - not in restricted la
67612,2,Car,No tow/articulation,Wating to turn left,13,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,36,Negative,,Other,,,unset,On main carriageway - not in restricted la
67712,1,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,0,,0,Male,17,Negative,,Other,,,unset,On main carriageway - not in restricted la
67912,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Starting,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
67912,2,Pedal cycle,No tow/articulation,Waiting to go ahead but held up,37,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,32,Not requested,,Other,,,unset,On main carriageway - not in restricted la
69512,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),Skidding,None,Did not _leave carriageway,None,,Front,2,,0,Female,41,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
69512,2,Car,No tow/articulation,Waiting to go ahead but held up,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,58,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
69812,1,Car,No tow/articulation,Turning left,13,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Female,35,Not requested,,Other,,,unset,On main carriageway - not in restricted la
69812,2,Pedal cycle,No tow/articulation,Going ahead other,84,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,25,Not requested,,Other,,,unset,On main carriageway - not in restricted la
69912,1,Car,No tow/articulation,Stopping,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,33,Negative,,Other,,,unset,On main carriageway - not in restricted la
69912,2,Car,No tow/articulation,Waiting to go ahead but held up,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,51,Negative,,Other,,,unset,On main carriageway - not in restricted la
70112,1,Car,No tow/articulation,Turning right,53,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Female,48,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
70112,2,Pedal cycle,No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,20,Not requested,,Other,,,unset,On main carriageway - not in restricted la
