acc_ref,beat_no,severity,no_vehicle,no_casualt,a_date,a_day,a_date_day,a_date_mon,a_date_yr,a_time_hr,a_time_min,loc_auth,road1_class,road1_no,road_type,speed_limi,junc_det,junc_ctrl,road2_class,road2_no,light_cond,weather,road_surf,spec_cond,cway_hzrds,ovrtk_patrn,easting,northing,net_id,net_type,acc_type,text_id,division,Postcode,ped_xing_hc,ped_xing_p,place_reported
288511,,Slight,2,1,27/04/2011,Wednesday,27,April,11,14,50,230,C,,Single carriageway - 2 lanes,20,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,325700,673320,521541,Junction,Cyclist,350883,unset,EH11HU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Zebra crossing,At scene
288611,,Slight,1,1,03/05/2011,Tuesday,3,May,11,13,20,230,A,901,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,326520,676440,531376,Junction,Pedestrian,351005,unset,EH65LP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
290111,,Slight,2,1,24/04/2011,Sunday,24,April,11,7,30,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324540,668870,533101,Junction,Cyclist,350884,unset,EH106RF,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
292011,,Slight,2,2,01/05/2011,Sunday,1,May,11,12,30,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,320050,670350,0,Unset,T.V.N.P.,351006,unset,EH142PU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
292711,,Slight,2,1,03/05/2011,Tuesday,3,May,11,9,20,230,C,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,327030,675220,519900,Junction,Cyclist,351007,unset,EH68RT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
293311,,Slight,2,1,03/05/2011,Tuesday,3,May,11,17,5,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325410,673680,567084,Segment,Cyclist,351008,unset,EH12LU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere
293911,,Slight,1,1,03/05/2011,Tuesday,3,May,11,14,25,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324530,671230,530422,Junction,Bus,351009,unset,EH104QT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
295111,,Slight,2,1,30/04/2011,Saturday,30,April,11,14,30,230,Unclassified,,Dual carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Unknown,Dry,None,None,No overtaking,329990,674330,552868,Segment,T.V.N.P.,350885,unset,EH151DL,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
296411,,Slight,2,1,03/05/2011,Tuesday,3,May,11,9,25,230,A,6095,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,C,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,329350,671610,523791,Junction,T.V.N.P.,351010,unset,EH164PJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere
297211,,Slight,1,1,04/05/2011,Wednesday,4,May,11,18,25,230,A,900,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326800,675580,519478,Junction,Bus,351011,unset,EH68NR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
298111,,Slight,1,1,05/05/2011,Thursday,5,May,11,11,15,230,A,8,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,320030,672930,550692,Segment,S.V.N.P.,351012,unset,EH127SD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
298811,,Slight,1,1,05/05/2011,Thursday,5,May,11,15,20,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,322990,671880,561724,Segment,Pedestrian,351013,unset,EH111QU,Control by other authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
299911,,Slight,2,1,06/05/2011,Friday,6,May,11,6,10,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,320600,670400,0,Unset,Cyclist,351014,unset,EH142AB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
300111,,Slight,2,1,06/05/2011,Friday,6,May,11,12,20,230,A,720,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,317650,671800,6453019,Segment,T.V.N.P.,351015,unset,EH129DF,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
300311,,Slight,2,1,05/05/2011,Thursday,5,May,11,18,50,230,A,720,Dual carriageway - 2 lanes,50,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,317520,672380,6453019,Segment,T.V.N.P.,351016,unset,EH129BS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
300511,,Slight,2,1,03/05/2011,Tuesday,3,May,11,7,30,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,312970,677620,4421942,Junction,Cyclist,351017,unset,EH309PB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
302311,,Slight,2,1,06/05/2011,Friday,6,May,11,17,45,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322520,672400,559248,Segment,T.V.N.P.,351018,unset,EH112QH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
302711,,Slight,2,1,07/05/2011,Saturday,7,May,11,8,0,230,A,8,Dual carriageway - 2 lanes,40,Roundabout,Automatic Traffic Signal,A,8,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,312590,672700,517579,Junction,T.V.N.P.,351019,unset,EH288SY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
303311,,Slight,2,2,07/05/2011,Saturday,7,May,11,8,45,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lighting unknown,Fine (without high winds),Dry,None,None,No overtaking,326860,674170,520695,Junction,T.V.N.P.,351021,unset,EH88EJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
304711,,Slight,1,1,07/05/2011,Saturday,7,May,11,1,50,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,325800,673470,2106559,Segment,Pedestrian,351022,unset,EH11JL,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
304811,,Slight,2,1,07/05/2011,Saturday,7,May,11,5,38,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Other,Dry,None,None,No overtaking,324330,672580,10252432,Junction,T.V.N.P.,351023,unset,EH39PH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
305011,,Slight,2,1,07/05/2011,Saturday,7,May,11,19,25,230,C,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,327890,668920,533107,Junction,T.V.N.P.,351024,unset,EH166SU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
305511,,Slight,1,1,07/05/2011,Saturday,7,May,11,12,10,230,A,1140,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,329310,674290,554915,Segment,Bus,351025,unset,EH76RY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
307611,,Serious,2,1,09/05/2011,Monday,9,May,11,10,33,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322650,670450,554744,Segment,T.V.N.P.,351026,unset,EH141BP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
307811,,Slight,2,1,09/05/2011,Monday,9,May,11,11,36,230,A,7,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326040,673270,569288,Segment,Cyclist,351027,unset,EH89DH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
309111,,Slight,1,1,09/05/2011,Monday,9,May,11,14,30,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324640,672920,559484,Segment,Bus,351028,unset,EH39QG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
309811,,Slight,2,1,06/05/2011,Friday,6,May,11,15,0,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,319170,676490,0,Unset,Pedestrian,351029,unset,EH46JB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
310211,,Slight,1,1,10/05/2011,Tuesday,10,May,11,7,40,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,326780,674020,2106526,Segment,Pedestrian,351030,unset,EH88DU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
310411,,Slight,2,1,09/05/2011,Monday,9,May,11,11,7,230,B,701,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,321620,668990,532924,Junction,T.V.N.P.,351031,unset,EH130LE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
311011,,Slight,1,1,07/05/2011,Saturday,7,May,11,11,30,230,A,8,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,C,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,325370,673870,521049,Junction,Bus,351032,unset,EH22ER,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere
311811,,Slight,1,1,10/05/2011,Tuesday,10,May,11,17,0,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324660,676010,519205,Junction,Pedestrian,351033,unset,EH35QY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
