acc_ref,veh_ref,veh_type,tow_art,manoeuvres,veh_movecp,jloc_veh_toi,skidding,objon_cway,veh_lv_cway,objoff_cway,veh_suffix,point_impact,otherveh_ref,part_damage,no_axles,sex_driver,age_driver,breath_test,max_gross,hit_run,dtp_proj,pol_la_pro,veh_loc_toa_road,veh_loc_toa_r
556911,2,Pedal cycle,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,50,Not applicable,,Other,,,unset,On main carriageway - not in restricted la
560111,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Stopping,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,49,Negative,,Other,,,unset,On main carriageway - not in restricted la
560111,2,Car,No tow/articulation,Stopping,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,25,Negative,,Other,,,unset,On main carriageway - not in restricted la
560311,1,Motor cycle over 125cc,No tow/articulation,Stopping,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,22,Negative,,Other,,,unset,On main carriageway - not in restricted la
560311,2,Car,No tow/articulation,Stopping,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,65,Negative,,Other,,,unset,On main carriageway - not in restricted la
560511,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,22,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
561011,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,0,,0,Male,29,Negative,,Other,,,unset,On main carriageway - not in restricted la
561111,1,Car,No tow/articulation,Overtaking stationary vehice on its offside,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,66,Negative,,Other,,,unset,On main carriageway - not in restricted la
561111,2,Car,No tow/articulation,Turning right,17,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,37,Negative,,Other,,,unset,On main carriageway - not in restricted la
561211,1,Taxi,No tow/articulation,Turning right,53,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,43,Negative,,Other,,,unset,On main carriageway - not in restricted la
561411,1,Car,No tow/articulation,Turning right,75,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,58,Negative,,Other,,,unset,On main carriageway - not in restricted la
561511,1,Pedal cycle,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,60,Not requested,,Other,,,unset,On main carriageway - not in restricted la
561511,2,Car,No tow/articulation,Turning left,71,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Female,45,Negative,,Other,,,unset,On main carriageway - not in restricted la
562011,1,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Not traced,-9,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
562111,1,Car,No tow/articulation,Reversing,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,0,,0,Male,17,Negative,,Other,,,unset,On main carriageway - not in restricted la
562111,2,Pedal cycle,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Not traced,-9,Not requested,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
562311,1,Pedal cycle,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,25,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
562311,2,Car,No tow/articulation,Turning left,57,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,48,Not requested,,Other,,,unset,On main carriageway - not in restricted la
562411,1,Car,No tow/articulation,Overtaking stationary vehice on its offside,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,84,Negative,,Other,,,unset,On main carriageway - not in restricted la
562711,1,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,30,Negative,,Other,,,unset,On main carriageway - not in restricted la
563011,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,39,Negative,,Other,,,unset,On main carriageway - not in restricted la
563011,2,Car,No tow/articulation,Waiting to go ahead but held up,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,70,Negative,,Other,,,unset,On main carriageway - not in restricted la
563711,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,84,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,39,Negative,,Other,,,unset,On main carriageway - not in restricted la
563711,2,Car,No tow/articulation,Waiting to go ahead but held up,84,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,32,Not requested,,Other,,,unset,On main carriageway - not in restricted la
564511,1,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Left carriageway nearside and rebounded,Road sign/Traffic signal,,Nearside,0,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
564811,1,Pedal cycle,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,Parked vehicle - unlit,Did not _leave carriageway,None,,Front,2,,0,Male,41,Not requested,,Other,,,unset,On main carriageway - not in restricted la
564811,2,Car,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
565711,1,Car,No tow/articulation,Stopping,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Not traced,-9,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
565711,2,Car,No tow/articulation,Waiting to go ahead but held up,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,22,Not requested,,Other,,,unset,On main carriageway - not in restricted la
566411,1,Motor cycle over 125cc,No tow/articulation,Changing lane to right,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,19,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
566411,2,Car,No tow/articulation,Stopping,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,25,Negative,,Other,,,unset,On main carriageway - not in restricted la
566911,1,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Female,66,Negative,,Other,,,unset,On main carriageway - not in restricted la
567511,1,Car,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,47,Negative,,Other,,,unset,On main carriageway - not in restricted la
568111,1,Car,No tow/articulation,Overtaking stationary vehice on its offside,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,55,Negative,,Other,,,unset,On main carriageway - not in restricted la
568311,1,Car,No tow/articulation,Starting,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,61,Negative,,Other,,,unset,On main carriageway - not in restricted la
568611,1,Taxi,No tow/articulation,Starting,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
570211,1,Car,No tow/articulation,Changing lane to left,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Left carriageway nearside,Lamp post,,Nearside,2,,0,Female,26,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
570211,2,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,59,Negative,,Other,,,unset,On main carriageway - not in restricted la
570411,1,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,23,Negative,,Other,,,unset,On main carriageway - not in restricted la
570411,2,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,67,Negative,,Other,,,unset,On main carriageway - not in restricted la
570911,1,Car,No tow/articulation,Going ahead right hand bend,73,Not at junction (or within 20 metres),Overturned,None,Left carriageway nearside,None,,Back,0,,0,Male,20,Negative,,Other,,,unset,On main carriageway - not in restricted la
572111,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,41,Negative,,Other,,,unset,Bus lane
572911,1,Car,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,45,Negative,,Other,,,unset,On main carriageway - not in restricted la
572911,2,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,36,Negative,,Other,,,unset,On main carriageway - not in restricted la
573811,1,Car,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
573811,2,Car,No tow/articulation,Waiting to go ahead but held up,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Female,23,Not requested,,Other,,,unset,On main carriageway - not in restricted la
574911,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,35,Negative,,Other,,,unset,On main carriageway - not in restricted la
575111,1,Car,No tow/articulation,Starting,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,22,Negative,,Other,,,unset,On main carriageway - not in restricted la
575111,2,Car,No tow/articulation,Waiting to go ahead but held up,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,59,Not requested,,Other,,,unset,On main carriageway - not in restricted la
577311,1,Car,No tow/articulation,U turn,77,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,26,Negative,,Other,,,unset,On main carriageway - not in restricted la
577311,2,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,26,Negative,,Other,,,unset,On main carriageway - not in restricted la
577411,1,Car,No tow/articulation,Turning left,57,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Female,39,Negative,,Other,,,unset,On main carriageway - not in restricted la
577911,1,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,37,Negative,,Other,,,unset,On main carriageway - not in restricted la
